score,target.id,target.approvedSymbol,target.biotype,gwas_credible_sets,clingen,geneburden,GWAS.id,L2G,GCST90480749,GCST90480750,GCST90058037,GCST90449002,GCST90319327,GCST90239706,GCST90020227,GCST90449004,GCST009600,GCST012090,GCST90328131,GCST90449009,GCST90448999,GCST90449008,GCST012088,GCST010416,GCST007342,GCST90449000,GCST006475,GCST012355,GCST90449007,GCST90449006,GCST90014428,GCST007553,GCST006041,GCST90281043,GCST005839,GCST005902,GCST90565870,GCST90310232,GCST90455648,GCST90271321,GCST90446218,GCST90014436,GCST010011,GCST90624689,GCST90134529,GCST90020093,GCST90014431,GCST90449001,FINNGEN_R12_ANTIDEPRESSANTS,GCST90014437,GCST90014433,FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,GCST90473267,GCST90565869,GCST90013878,GCST006477,GCST90468123,GCST90013928,GCST90014432,GCST90095484,GCST90449005,GCST90042830,GCST90085695,GCST90271325,FINNGEN_R12_F5_DEPRESSION_RECURRENT,FINNGEN_R12_F5_DEPRESSIO,GCST90271337,GCST90624673,GCST90277450,GCST90096938,GCST90096932,GCST90096941,GCST90096940,GCST90271329,GCST90624669,GCST004024,GCST007257,GCST90093273,GCST90093264,GCST010859,GCST007255,GCST001877,GCST90281044,GCST90624218,GCST90093171,GCST90093177,GCST90093168,GCST90624680,GCST005904,GCST90479738,GCST90624691,GCST90085697,GCST90624693,GCST90296443,GCST90435859,GCST90102282,GCST90624686,GCST90102448,GCST90624685,GCST90093276,GCST90624696,GCST90093267,GCST90042829,GCST008921,GCST90014430,GCST90624688,GCST005547,GCST90096937,GCST90102446,GCST90479687,GCST003558,GCST90014426,GWAS.count,name,NCBI.id,list.name,list.count,N.PPI,degree
0.506204760794153,ENSG00000136869,TLR4,protein_coding,0.793488401653693,NA,NA,GCST90319327/GCST007342/GCST012355/GCST90565869/GCST90328131/GCST006475/GCST90239706,0.893358170986176/0.86055999994278/0.56491893529892/0.559673190116882/0.559673190116882/0.55948007106781/0.55948007106781,NA,NA,NA,NA,0.8933582,0.5594801,NA,NA,NA,NA,0.5596732,NA,NA,NA,NA,NA,0.86056,NA,0.5594801,0.5649189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5596732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TLR4,7099,GWAS,1,500,9
0.500710938397152,ENSG00000196092,PAX5,protein_coding,0.819440296888145,NA,NA,GCST007342/GCST90328131/GCST90020227/GCST90319327/GCST90095484/FINNGEN_R12_ANTIDEPRESSANTS/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.890243232250214/0.865433394908905/0.83491986989975/0.83491986989975/0.821843683719635/0.789560616016388/0.783857107162476,NA,NA,NA,NA,0.8349199,NA,0.8349199,NA,NA,NA,0.8654334,NA,NA,NA,NA,NA,0.8902432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7895606,NA,NA,0.7838571,NA,NA,NA,NA,NA,NA,NA,0.8218437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,PAX5,5079,GWAS,1,202,5
0.500245037456966,ENSG00000188647,PTAR1,protein_coding,0.822865101459377,NA,NA,GCST90096938/GCST90096932/GCST90096941/GCST90096940,0.950786769390106/0.950786769390106/0.950786769390106/0.950786769390106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9507868,0.9507868,0.9507868,0.9507868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,PTAR1,375743,GWAS,1,19,0
0.49917475378347,ENSG00000156395,SORCS3,protein_coding,0.814707360239943,NA,NA,GCST012355/GCST90449008/GCST006475/GCST90449002/GCST90449009/GCST007342/FINNGEN_R12_F5_DEPRESSIO/GCST90239706/GCST90058037/GCST006041/GCST012090/GCST90020227/GCST012088/GCST90319327/GCST90328131/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA/GCST006477/FINNGEN_R12_ANTIDEPRESSANTS/GCST010416/GCST005839/GCST009600,0.845660865306854/0.833822667598724/0.833822667598724/0.829295635223389/0.826398849487305/0.816654324531555/0.816654324531555/0.816654324531555/0.816132783889771/0.816132783889771/0.816132783889771/0.816132783889771/0.816132783889771/0.814473509788513/0.806916415691376/0.78741592168808/0.753881931304932/0.707778513431549/0.704058051109314/0.699423253536224/0.697466671466827,NA,NA,0.8161328,0.8292956,0.8144735,0.8166543,0.8161328,NA,0.6974667,0.8161328,0.8069164,0.8263988,NA,0.8338227,0.8161328,0.7040581,0.8166543,NA,0.8338227,0.8456609,NA,NA,NA,NA,0.8161328,NA,0.6994233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7077785,NA,NA,0.7874159,NA,NA,NA,0.7538819,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,SORCS3,22986,GWAS,1,36,3
0.490903140254145,ENSG00000187772,LIN28B,protein_coding,0.780827790350081,NA,NA,GCST007342/GCST90319327/GCST90328131/GCST90020227/GCST90239706/GCST90014436/GCST006041,0.849118053913116/0.824860274791718/0.824860274791718/0.824860274791718/0.824860274791718/0.800975680351257/0.775005578994751,NA,NA,NA,NA,0.8248603,0.8248603,0.8248603,NA,NA,NA,0.8248603,NA,NA,NA,NA,NA,0.8491181,NA,NA,NA,NA,NA,NA,NA,0.7750056,NA,NA,NA,NA,NA,NA,NA,NA,0.8009757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,LIN28B,389421,GWAS,1,78,1
0.48872340483878,ENSG00000187676,B3GLCT,protein_coding,0.800332853756493,NA,NA,GCST90319327/GCST90058037/GCST90624669/GCST005902/GCST90014431/GCST90328131/GCST90239706/GCST007342,0.863312304019928/0.863312304019928/0.831684470176697/0.829738140106201/0.804172396659851/0.774614989757538/0.749865412712097/0.749865412712097,NA,NA,0.8633123,NA,0.8633123,0.7498654,NA,NA,NA,NA,0.774615,NA,NA,NA,NA,NA,0.7498654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8297381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8041724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8316845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,B3GLCT,145173,GWAS,1,80,2
0.488615992012597,ENSG00000189283,FHIT,protein_coding,0.799676874331812,NA,NA,GCST004024/GCST90328131/GCST012090/GCST007342/GCST90020227/GCST90319327/GCST90239706/GCST007257/GCST90095484,0.868269801139832/0.849580109119415/0.837133526802063/0.820452332496643/0.820452332496643/0.802889108657837/0.793501853942871/0.790581405162811/0.549381077289581,NA,NA,NA,NA,0.8028891,0.7935019,0.8204523,NA,NA,0.8371335,0.8495801,NA,NA,NA,NA,NA,0.8204523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5493811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8682698,0.7905814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FHIT,2272,GWAS,1,86,2
0.479253459776991,ENSG00000091831,ESR1,protein_coding,0.730409983166706,NA,NA,FINNGEN_R12_ANTIDEPRESSANTS/GCST90239706/GCST90020227/GCST90319327/GCST90328131/FINNGEN_R12_F5_DEPRESSIO,0.827841877937317/0.779899954795837/0.775315344333649/0.775079369544983/0.684604704380035/0.60045462846756,NA,NA,NA,NA,0.7750794,0.7799,0.7753153,NA,NA,NA,0.6846047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8278419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6004546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,ESR1,2099,GWAS,1,500,18
0.475422967288731,ENSG00000134532,SOX5,protein_coding,0.777300213845405,NA,NA,GCST007342/GCST90319327/GCST90095484/GCST010416/GCST90328131,0.848613977432251/0.846569240093231/0.846569240093231/0.840815424919128/0.794671893119812,NA,NA,NA,NA,0.8465692,NA,NA,NA,NA,NA,0.7946719,NA,NA,NA,NA,0.8408154,0.848614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8465692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,SOX5,6660,GWAS,1,93,5
0.474636976074376,ENSG00000044459,CNTLN,protein_coding,0.779525923389323,NA,NA,GCST90020227/GCST90319327/GCST90134529/GCST012090/GCST010011/GCST90449004/GCST90328131/GCST007342/GCST90239706,0.896107375621796/0.896107375621796/0.565316021442413/0.565316021442413/0.553548157215118/0.553548157215118/0.553548157215118/0.54222583770752/0.54222583770752,NA,NA,NA,NA,0.8961074,0.5422258,0.8961074,0.5535482,NA,0.565316,0.5535482,NA,NA,NA,NA,NA,0.5422258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5535482,NA,0.565316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,CNTLN,54875,GWAS,1,101,0
0.471071958709738,ENSG00000041353,RAB27B,protein_coding,0.769490327207188,NA,NA,GCST007342/GCST90020227/GCST90328131/GCST90319327/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA/FINNGEN_R12_ANTIDEPRESSANTS/GCST90565870,0.842850029468536/0.835191905498505/0.823279500007629/0.807346761226654/0.801590979099274/0.801590979099274/0.532708942890167,NA,NA,NA,NA,0.8073468,NA,0.8351919,NA,NA,NA,0.8232795,NA,NA,NA,NA,NA,0.84285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5327089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.801591,NA,NA,0.801591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RAB27B,5874,GWAS,1,60,3
0.470497970896553,ENSG00000138675,FGF5,protein_coding,0.772109643361695,NA,NA,GCST90093273/GCST90093264,0.929430842399597/0.926192820072174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9294308,0.9261928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FGF5,2250,GWAS,1,354,9
0.466787503846621,ENSG00000213047,DENND1B,protein_coding,0.765862667595725,NA,NA,GCST007342/GCST90020227/GCST90239706/GCST90271321/GCST010859,0.869039297103882/0.860948622226715/0.850507318973541/0.799454569816589/0.72481381893158,NA,NA,NA,NA,NA,0.8505073,0.8609486,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8690393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7994546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7248138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,DENND1B,163486,GWAS,1,53,2
0.466510905838085,ENSG00000110693,SOX6,protein_coding,0.766235146238044,NA,NA,GCST012355/GCST006475,0.900886058807373/0.871719300746918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8717193,0.9008861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,SOX6,55553,GWAS,1,97,5
0.465142007866737,ENSG00000151067,CACNA1C,protein_coding,0.642720295348759,NA,NA,GCST007255/GCST007257/GCST001877/GCST009600,0.729126513004303/0.729126513004303/0.695686042308807/0.651922821998596,NA,NA,NA,NA,NA,NA,NA,NA,0.6519228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7291265,NA,NA,NA,0.7291265,0.695686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,CACNA1C,775,GWAS,1,337,16
0.463035048172424,ENSG00000102572,STK24,protein_coding,0.758465857868746,NA,NA,GCST90328131/GCST90239706/GCST90319327/GCST90020227/GCST90014431/GCST007342,0.838297963142395/0.837838053703308/0.829482316970825/0.82891970872879/0.827679038047791/0.820149183273315,NA,NA,NA,NA,0.8294823,0.8378381,0.8289197,NA,NA,NA,0.838298,NA,NA,NA,NA,NA,0.8201492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.827679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,STK24,8428,GWAS,1,78,1
0.462533767476207,ENSG00000186472,PCLO,protein_coding,0.738768002381662,NA,NA,GCST90271329/GCST007342/GCST90328131/GCST012088/GCST90239706/GCST012090/GCST90319327/GCST90058037,0.810075521469116/0.782426416873932/0.772059738636017/0.772059738636017/0.772059738636017/0.761280417442322/0.729512989521027/0.549113869667053,NA,NA,0.5491139,NA,0.729513,0.7720597,NA,NA,NA,0.7612804,0.7720597,NA,NA,NA,0.7720597,NA,0.7824264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8100755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,PCLO,27445,GWAS,1,58,2
0.460588142520113,ENSG00000118557,PMFBP1,protein_coding,0.756720624362874,NA,NA,GCST90565869/GCST010416/GCST90239706/GCST90319327/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA/FINNGEN_R12_F5_DEPRESSION_RECURRENT,0.84650707244873/0.825293362140656/0.824267566204071/0.824267566204071/0.506340265274048/0.50043398141861,NA,NA,NA,NA,0.8242676,0.8242676,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8252934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5063403,NA,0.8465071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.500434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,PMFBP1,83449,GWAS,1,31,2
0.455170563223711,ENSG00000182511,FES,protein_coding,0.747049204296878,NA,NA,GCST012088/GCST90319327/GCST90020227/GCST009600,0.908056795597076/0.759586572647095/0.754134953022003/0.753488063812256,NA,NA,NA,NA,0.7595866,NA,0.754135,NA,0.7534881,NA,NA,NA,NA,NA,0.9080568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,FES,2242,GWAS,1,69,2
0.451678346980227,ENSG00000112249,ASCC3,protein_coding,0.74297658344459,NA,NA,GCST90319327/GCST010416/GCST90239706/GCST007342,0.843652725219727/0.840849161148071/0.726889967918396/0.71997743844986,NA,NA,NA,NA,0.8436527,0.72689,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8408492,0.7199774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ASCC3,10973,GWAS,1,180,0
0.450740807821414,ENSG00000078618,NRDC,protein_coding,0.739762593025168,NA,NA,GCST90319327/GCST007342/GCST90020227/GCST90239706/GCST90328131/GCST90058037/GCST012090,0.82029664516449/0.814896464347839/0.808117747306824/0.807880997657776/0.596992611885071/0.594974458217621/0.594974458217621,NA,NA,0.5949745,NA,0.8202966,0.807881,0.8081177,NA,NA,0.5949745,0.5969926,NA,NA,NA,NA,NA,0.8148965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NRDC,4898,GWAS,1,37,1
0.449637352880956,ENSG00000152092,ASTN1,protein_coding,0.738403441535078,NA,NA,GCST005902/GCST010011/GCST90449002/GCST010416,0.809374094009399/0.808836758136749/0.806377351284027/0.673782587051392,NA,NA,NA,0.8063774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6737826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8093741,NA,NA,NA,NA,NA,NA,0.8088368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,ASTN1,460,GWAS,1,29,1
0.449262230233541,ENSG00000185920,PTCH1,protein_coding,0.733396462596368,NA,NA,GCST90020227/GCST90319327/GCST90449002/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.872103929519653/0.812944293022156/0.793224990367889/0.686486065387726,NA,NA,NA,0.793225,0.8129443,NA,0.8721039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6864861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,PTCH1,5727,GWAS,1,203,4
0.44905200760046,ENSG00000178342,KCNG2,protein_coding,0.738656454590968,NA,NA,GCST007342/GCST90239706/GCST90319327/GCST90328131/GCST012090/GCST012088,0.817845225334167/0.815468907356262/0.804631173610687/0.804631173610687/0.79755026102066/0.782150566577911,NA,NA,NA,NA,0.8046312,0.8154689,NA,NA,NA,0.7975503,0.8046312,NA,NA,NA,0.7821506,NA,0.8178452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,KCNG2,26251,GWAS,1,151,1
0.445534498636873,ENSG00000196782,MAML3,protein_coding,0.731046627048399,NA,NA,GCST90319327/GCST90020227/GCST90281044/FINNGEN_R12_F5_DEPRESSION_RECURRENT/FINNGEN_R12_F5_DEPRESSION_DYSTHYMIA,0.823797523975372/0.823291957378387/0.810037314891815/0.809837996959686/0.806916415691376,NA,NA,NA,NA,0.8237975,NA,0.823292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8069164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.809838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8100373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,MAML3,55534,GWAS,1,116,3
0.443977886358068,ENSG00000154736,ADAMTS5,protein_coding,0.730309910440998,NA,NA,GCST90096932/GCST90096941/GCST90096938,0.88259094953537/0.88259094953537/0.88259094953537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8825909,0.8825909,0.8825909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,ADAMTS5,11096,GWAS,1,69,3
