source	target	interaction	weight
BDNF	FAIM2	interacts_with	0.432
BDNF	FGF5	interacts_with	0.784
BDNF	FLT3	interacts_with	0.695
BDNF	FOXG1	interacts_with	0.547
BDNF	FTO	interacts_with	0.54
BDNF	GDNF	interacts_with	0.963
BDNF	GLP1R	interacts_with	0.428
BDNF	GNPDA2	interacts_with	0.571
BDNF	GRIA1	interacts_with	0.828
BDNF	HMGB1	interacts_with	0.423
BDNF	HOMER1	interacts_with	0.606
BDNF	IGF1R	interacts_with	0.907
BDNF	KIT	interacts_with	0.841
BDNF	LEPR	interacts_with	0.485
BDNF	MAPK3	interacts_with	0.942
BDNF	MC4R	interacts_with	0.761
BDNF	NEGR1	interacts_with	0.511
BDNF	NLGN1	interacts_with	0.469
BDNF	NRXN3	interacts_with	0.455
BDNF	NTRK2	interacts_with	0.999
BDNF	PCSK1	interacts_with	0.451
BDNF	PPARG	interacts_with	0.561
BDNF	PXDN	interacts_with	0.773
BDNF	RELN	interacts_with	0.52
BDNF	RET	interacts_with	0.741
BDNF	RORA	interacts_with	0.481
BDNF	RTN4	interacts_with	0.539
BDNF	SEC16B	interacts_with	0.518
BDNF	SLC12A2	interacts_with	0.492
BDNF	TMEM18	interacts_with	0.571
BMPR1B	GHR	interacts_with	0.439
BMPR1B	KCNK3	interacts_with	0.454
BMPR1B	LHCGR	interacts_with	0.431
BNC2	POC5	interacts_with	0.492
BNC2	RALY	interacts_with	0.447
BPTF	PRMT6	interacts_with	0.555
BPTF	VIRMA	interacts_with	0.529
BTBD7	DIDO1	interacts_with	0.581
BTRC	CCNE1	interacts_with	0.618
BTRC	CENPW	interacts_with	0.671
BTRC	CUL2	interacts_with	0.612
BTRC	EVI5	interacts_with	0.536
BTRC	GHR	interacts_with	0.678
BTRC	HIVEP1	interacts_with	0.792
BTRC	TCF7L2	interacts_with	0.674
C9orf72	GDNF	interacts_with	0.417
C9orf72	LINGO2	interacts_with	0.406
CACNG5	GRIA1	interacts_with	0.828
CACNG5	GRID2	interacts_with	0.578
CACNG5	PPP1CB	interacts_with	0.756
CACNG5	RASGRF1	interacts_with	0.675
CACNG5	VWC2	interacts_with	0.54
CADM1	CADM2	interacts_with	0.825
CADM1	CDH13	interacts_with	0.459
CADM1	ERBB4	interacts_with	0.53
CADM1	NLGN1	interacts_with	0.819
CADM1	RARB	interacts_with	0.422
CADM2	FAIM2	interacts_with	0.574
CADM2	FTO	interacts_with	0.4
CADM2	GNPDA2	interacts_with	0.508
CADM2	LINGO2	interacts_with	0.494
CADM2	LRP1B	interacts_with	0.492
CADM2	NRXN3	interacts_with	0.562
CADM2	POC5	interacts_with	0.473
CADM2	SEC16B	interacts_with	0.479
CADM2	TMEM18	interacts_with	0.507
CADPS	PCSK2	interacts_with	0.408
CALCR	CALCRL	interacts_with	0.906
CALCR	GIPR	interacts_with	0.47
CALCR	MC4R	interacts_with	0.497
CALCR	PPP3CA	interacts_with	0.408
CAMKK2	IGF1R	interacts_with	0.462
CAMKK2	PIK3C3	interacts_with	0.45
CAMKK2	RPTOR	interacts_with	0.666
CBLN1	CDH8	interacts_with	0.442
CBLN1	GRID2	interacts_with	0.995
CBLN1	KCNB2	interacts_with	0.446
CBLN1	NLGN1	interacts_with	0.611
CBLN1	NRXN3	interacts_with	0.565
CCK	CCNE1	interacts_with	0.507
CCK	CRHR1	interacts_with	0.498
CCK	DCC	interacts_with	0.421
CCK	GLP1R	interacts_with	0.734
CCK	GRP	interacts_with	0.972
CCK	HMGB1	interacts_with	0.429
CCK	IGF1R	interacts_with	0.443
CCK	KIT	interacts_with	0.423
CCK	LEPR	interacts_with	0.476
CCK	MAPK3	interacts_with	0.628
CCK	MC4R	interacts_with	0.688
CCK	PCSK1	interacts_with	0.477
CCK	PPARG	interacts_with	0.514
CCK	PXDN	interacts_with	0.855
CCK	SLC6A1	interacts_with	0.436
CCK	ZEB2	interacts_with	0.401
CCNE1	CDC25C	interacts_with	0.738
CCNE1	IGF1R	interacts_with	0.66
CCNE1	PXDN	interacts_with	0.447
CCNE1	RPTOR	interacts_with	0.468
CDC25C	MAPK3	interacts_with	0.639
CDC25C	PPP1CB	interacts_with	0.922
CDC25C	PXDN	interacts_with	0.414
CDC25C	SPDYE5	interacts_with	0.9
CDH13	CDH22	interacts_with	0.606
CDH13	CDH7	interacts_with	0.616
CDH13	CDH8	interacts_with	0.757
CDH13	FHIT	interacts_with	0.599
CDH13	RARB	interacts_with	0.658
CDH22	CDH7	interacts_with	0.551
CDH22	CDH8	interacts_with	0.565
CDH7	CDH8	interacts_with	0.758
CDH7	POC5	interacts_with	0.444
CDH8	GRID2	interacts_with	0.431
CDH8	KCNB2	interacts_with	0.441
CDH8	NTNG1	interacts_with	0.544
CELF4	PIK3C3	interacts_with	0.682
CELF4	RBFOX1	interacts_with	0.623
CEP120	POC5	interacts_with	0.754
CHMP3	FIGN	interacts_with	0.404
CPNE4	FIGN	interacts_with	0.474
CPNE4	NRXN3	interacts_with	0.419
CRHR1	LEPR	interacts_with	0.508
CRHR1	LRRC37A	interacts_with	0.512
CRHR1	MC4R	interacts_with	0.409
CRHR1	NTRK2	interacts_with	0.492
CUX2	FOXG1	interacts_with	0.421
CUX2	FOXP2	interacts_with	0.503
CUX2	LDB2	interacts_with	0.486
CUX2	RELN	interacts_with	0.42
CUX2	TCF4	interacts_with	0.461
CUX2	ZFHX3	interacts_with	0.547
DCC	GRP	interacts_with	0.444
DCC	MAPK3	interacts_with	0.698
DCC	NTNG1	interacts_with	0.627
DHFR2	H6PD	interacts_with	0.568
DIDO1	ZC3H4	interacts_with	0.426
DPF3	PPARG	interacts_with	0.905
EBF1	FAM120B	interacts_with	0.499
EBF1	FLT3	interacts_with	0.651
EBF1	FOXG1	interacts_with	0.51
EBF1	KIT	interacts_with	0.407
EBF1	KLF7	interacts_with	0.452
EBF1	LDB2	interacts_with	0.592
EBF1	MEF2C	interacts_with	0.457
EBF1	PAX2	interacts_with	0.526
EBF1	PDE1C	interacts_with	0.418
EBF1	PPARG	interacts_with	0.823
EBF1	TCF4	interacts_with	0.479
EBF2	PPARG	interacts_with	0.79
ECE2	PRKCE	interacts_with	0.528
ELAVL4	HOMER1	interacts_with	0.498
ELAVL4	NLGN1	interacts_with	0.556
ELAVL4	RBFOX1	interacts_with	0.692
ENO4	H6PD	interacts_with	0.876
ERBB4	FGF5	interacts_with	0.747
ERBB4	LRP1B	interacts_with	0.479
ERBB4	MAGI2	interacts_with	0.614
ERBB4	NTRK2	interacts_with	0.737
ERBB4	PTPRT	interacts_with	0.441
ERBB4	PXDN	interacts_with	0.441
ERBB4	SLC6A1	interacts_with	0.562
ERBB4	ZNF804A	interacts_with	0.494
ETV5	FAIM2	interacts_with	0.57
ETV5	FTO	interacts_with	0.475
ETV5	GDNF	interacts_with	0.784
ETV5	GNPDA2	interacts_with	0.663
ETV5	MC4R	interacts_with	0.48
ETV5	NEGR1	interacts_with	0.601
ETV5	PAX2	interacts_with	0.445
ETV5	RET	interacts_with	0.447
ETV5	SEC16B	interacts_with	0.652
ETV5	TFAP2B	interacts_with	0.445
ETV5	TMEM18	interacts_with	0.624
EXT1	HS6ST3	interacts_with	0.414
EXT1	RET	interacts_with	0.48
FAIM2	FTO	interacts_with	0.593
FAIM2	GNPDA2	interacts_with	0.777
FAIM2	LINGO2	interacts_with	0.494
FAIM2	LRP1B	interacts_with	0.403
FAIM2	MC4R	interacts_with	0.648
FAIM2	NEGR1	interacts_with	0.69
FAIM2	NPC1	interacts_with	0.472
FAIM2	NRXN3	interacts_with	0.533
FAIM2	POC5	interacts_with	0.485
FAIM2	SEC16B	interacts_with	0.773
FAIM2	SKOR1	interacts_with	0.432
FAIM2	SLC39A8	interacts_with	0.423
FAIM2	SLC6A1	interacts_with	0.416
FAIM2	TFAP2B	interacts_with	0.587
FAIM2	TMEM18	interacts_with	0.719
FAM120B	PPARG	interacts_with	0.811
FANCL	RPA3	interacts_with	0.608
FANCL	TMEM18	interacts_with	0.437
FBXL17	ZBTB10	interacts_with	0.566
FGF5	FLT3	interacts_with	0.789
FGF5	GDNF	interacts_with	0.755
FGF5	IGF1R	interacts_with	0.85
FGF5	KIT	interacts_with	0.85
FGF5	MAPK3	interacts_with	0.734
FGF5	NTRK2	interacts_with	0.754
FGF5	PIK3C3	interacts_with	0.53
FGF5	PPARG	interacts_with	0.433
FGF5	PXDN	interacts_with	0.53
FGF5	RET	interacts_with	0.515
FHIT	GRID2	interacts_with	0.552
FHIT	IMMP2L	interacts_with	0.497
FHIT	LRP1B	interacts_with	0.541
FHIT	MACROD2	interacts_with	0.583
FHIT	RARB	interacts_with	0.664
FHIT	RBFOX1	interacts_with	0.435
FLT3	IGF1R	interacts_with	0.502
FLT3	MLLT10	interacts_with	0.479
FLT3	PIK3C3	interacts_with	0.556
FOXG1	MEF2C	interacts_with	0.609
FOXG1	NTNG1	interacts_with	0.497
FOXG1	PAX2	interacts_with	0.568
FOXG1	PPARG	interacts_with	0.426
FOXG1	RELN	interacts_with	0.436
FOXG1	SCN1A	interacts_with	0.448
FOXG1	SCN2A	interacts_with	0.445
FOXG1	TCF7L2	interacts_with	0.521
FOXP2	KLF3	interacts_with	0.426
FOXP2	LMX1B	interacts_with	0.46
FOXP2	MAPK3	interacts_with	0.532
FOXP2	MEF2C	interacts_with	0.591
FOXP2	RELN	interacts_with	0.638
FRRS1L	GRIA1	interacts_with	0.465
FTO	GIPR	interacts_with	0.505
FTO	GNPDA2	interacts_with	0.88
FTO	KCNJ11	interacts_with	0.725
FTO	KCNQ1	interacts_with	0.581
FTO	LEPR	interacts_with	0.702
FTO	MC4R	interacts_with	0.944
FTO	NEGR1	interacts_with	0.86
FTO	NPC1	interacts_with	0.628
FTO	NRXN3	interacts_with	0.52
FTO	NT5C2	interacts_with	0.485
FTO	PCSK1	interacts_with	0.801
FTO	PPARG	interacts_with	0.609
FTO	SEC16B	interacts_with	0.721
FTO	TCF7L2	interacts_with	0.768
FTO	TFAP2B	interacts_with	0.51
FTO	TMEM18	interacts_with	0.905
FTO	VIRMA	interacts_with	0.882
FUBP1	VIRMA	interacts_with	0.567
GADD45G	ONECUT1	interacts_with	0.442
GALNT10	GNPDA2	interacts_with	0.449
GALNT10	SEC16B	interacts_with	0.439
GBE1	H6PD	interacts_with	0.712
GDNF	KIT	interacts_with	0.488
GDNF	MAPK3	interacts_with	0.475
GDNF	NTRK2	interacts_with	0.994
GDNF	PAX2	interacts_with	0.602
GDNF	PXDN	interacts_with	0.446
GDNF	RET	interacts_with	0.999
GGNBP2	H6PD	interacts_with	0.402
GGNBP2	HSD17B12	interacts_with	0.478
GGNBP2	MYO19	interacts_with	0.643
GHR	IGF1R	interacts_with	0.85
GHR	LEPR	interacts_with	0.569
GHR	MAPK3	interacts_with	0.626
GIGYF2	TNRC6B	interacts_with	0.749
GIPR	GLP1R	interacts_with	0.743
GIPR	GNPDA2	interacts_with	0.449
GIPR	KCNJ11	interacts_with	0.446
GIPR	LHCGR	interacts_with	0.537
GIPR	MC4R	interacts_with	0.576
GIPR	NEGR1	interacts_with	0.43
GIPR	PCSK1	interacts_with	0.401
GIPR	POC5	interacts_with	0.447
GIPR	SEC16B	interacts_with	0.526
GIPR	SLC2A2	interacts_with	0.466
GIPR	TCF7L2	interacts_with	0.802
GIPR	TMEM18	interacts_with	0.472
GLP1R	KCNJ11	interacts_with	0.474
GLP1R	LEPR	interacts_with	0.564
GLP1R	MAPK3	interacts_with	0.401
GLP1R	MC4R	interacts_with	0.674
GLP1R	PCSK1	interacts_with	0.64
GLP1R	PCSK2	interacts_with	0.494
GLP1R	PPARG	interacts_with	0.58
GLP1R	SLC2A2	interacts_with	0.645
GLP1R	TCF7L2	interacts_with	0.752
GNPDA2	H6PD	interacts_with	0.878
GNPDA2	LEPR	interacts_with	0.487
GNPDA2	LINGO2	interacts_with	0.513
GNPDA2	MC4R	interacts_with	0.874
GNPDA2	NEGR1	interacts_with	0.931
GNPDA2	NPC1	interacts_with	0.487
GNPDA2	NRXN3	interacts_with	0.577
GNPDA2	PCSK1	interacts_with	0.672
GNPDA2	POC5	interacts_with	0.612
GNPDA2	SEC16B	interacts_with	0.872
GNPDA2	SKOR1	interacts_with	0.447
GNPDA2	SLC39A8	interacts_with	0.417
GNPDA2	TFAP2B	interacts_with	0.663
GNPDA2	TMEM18	interacts_with	0.957
GOLT1B	RECQL	interacts_with	0.441
GOLT1B	RTN4	interacts_with	0.598
GOLT1B	SEC22A	interacts_with	0.463
GRIA1	GRID2	interacts_with	0.835
GRIA1	HOMER1	interacts_with	0.873
GRIA1	LRFN2	interacts_with	0.451
GRIA1	LRFN5	interacts_with	0.419
GRIA1	MAGI2	interacts_with	0.408
GRIA1	NLGN1	interacts_with	0.633
GRIA1	NPTX1	interacts_with	0.673
GRIA1	NRXN3	interacts_with	0.404
GRIA1	NTRK2	interacts_with	0.667
GRIA1	OLFM1	interacts_with	0.588
GRIA1	PPP1CB	interacts_with	0.912
GRIA1	PXDN	interacts_with	0.522
GRIA1	SCN1A	interacts_with	0.407
GRIA1	SEC16B	interacts_with	0.501
GRIA1	SEC22A	interacts_with	0.502
GRIA1	SLC6A1	interacts_with	0.479
GRIA1	VWC2	interacts_with	0.616
GRID2	KCNB2	interacts_with	0.46
GRID2	MAGI2	interacts_with	0.528
GRID2	NLGN1	interacts_with	0.482
GRID2	NRXN3	interacts_with	0.427
GRID2	PIK3C3	interacts_with	0.497
GRID2	VWC2	interacts_with	0.586
GRP	IMMP2L	interacts_with	0.493
GSAP	SPDYE17	interacts_with	0.416
H6PD	PPARG	interacts_with	0.456
H6PD	PXDN	interacts_with	0.478
H6PD	SLC2A2	interacts_with	0.452
HEY2	IGF1R	interacts_with	0.445
HEY2	ZFPM2	interacts_with	0.55
HIP1R	SWAP70	interacts_with	0.469
HIVEP1	TCF4	interacts_with	0.45
HMGB1	HNF1A	interacts_with	0.638
HMGB1	MAPK3	interacts_with	0.739
HMGB1	PIK3C3	interacts_with	0.551
HMGB1	PPARG	interacts_with	0.432
HMGB1	PXDN	interacts_with	0.543
HNF1A	KCNJ11	interacts_with	0.829
HNF1A	LCT	interacts_with	0.772
HNF1A	ONECUT1	interacts_with	0.916
HNF1A	PKHD1	interacts_with	0.583
HNF1A	PPARG	interacts_with	0.493
HNF1A	SLC2A2	interacts_with	0.954
HNF1A	TCF7L2	interacts_with	0.587
HOMER1	NLGN1	interacts_with	0.726
HOMER1	NRXN3	interacts_with	0.608
HOMER1	NTRK2	interacts_with	0.498
HS6ST3	ZPLD1	interacts_with	0.455
IGF1R	KIT	interacts_with	0.563
IGF1R	LEPR	interacts_with	0.615
IGF1R	PPARG	interacts_with	0.648
IGF1R	PXDN	interacts_with	0.57
IGF1R	RET	interacts_with	0.599
IGF1R	RPTOR	interacts_with	0.556
IL13RA1	IL1RL1	interacts_with	0.606
IL1RL1	KIT	interacts_with	0.814
IL1RL1	RORA	interacts_with	0.517
IMMP2L	MACROD2	interacts_with	0.44
IMMP2L	NPTX1	interacts_with	0.641
IMMP2L	RELN	interacts_with	0.42
IMMP2L	TMEM161B	interacts_with	0.45
INPP4B	PIK3C3	interacts_with	0.927
JADE2	PIK3C3	interacts_with	0.431
KCNB2	RSRC1	interacts_with	0.42
KCNJ11	KCNK3	interacts_with	0.47
KCNJ11	KCNMA1	interacts_with	0.474
KCNJ11	KCNQ1	interacts_with	0.749
KCNJ11	MC4R	interacts_with	0.405
KCNJ11	PCSK1	interacts_with	0.558
KCNJ11	PCSK2	interacts_with	0.534
KCNJ11	PPARG	interacts_with	0.748
KCNJ11	SLC2A2	interacts_with	0.815
KCNJ11	TCF7L2	interacts_with	0.839
KCNK3	KCNMA1	interacts_with	0.524
KCNK3	KCNQ1	interacts_with	0.436
KCNK3	SLC6A1	interacts_with	0.455
KCNMA1	KCNMB2	interacts_with	0.97
KCNMA1	KCNQ1	interacts_with	0.559
KCNMA1	KCNQ5	interacts_with	0.597
KCNMA1	SCN1A	interacts_with	0.593
KCNMA1	SCN2A	interacts_with	0.588
KCNMA1	SLC12A2	interacts_with	0.429
KCNQ1	KCNQ5	interacts_with	0.972
KCNQ1	PPARG	interacts_with	0.434
KCNQ1	RASGRF1	interacts_with	0.441
KCNQ1	SCN1A	interacts_with	0.443
KCNQ1	SLC12A2	interacts_with	0.95
KCNQ1	TCF7L2	interacts_with	0.714
KCNQ5	SCN1A	interacts_with	0.44
KIT	MAPK3	interacts_with	0.516
KIT	MEF2C	interacts_with	0.474
KIT	PPARG	interacts_with	0.439
KIT	SALL4	interacts_with	0.523
KIT	TCF4	interacts_with	0.431
KIT	TFAP2B	interacts_with	0.776
LAMB1	NTNG1	interacts_with	0.607
LCT	ONECUT1	interacts_with	0.404
LDB2	LMX1B	interacts_with	0.764
LDB2	MEF2C	interacts_with	0.473
LDB2	PAX2	interacts_with	0.409
LEPR	MAPK3	interacts_with	0.585
LEPR	MC4R	interacts_with	0.881
LEPR	NEGR1	interacts_with	0.503
LEPR	PCSK1	interacts_with	0.684
LEPR	PPARG	interacts_with	0.734
LEPR	PXDN	interacts_with	0.671
LEPR	SLC2A2	interacts_with	0.423
LEPR	TCF7L2	interacts_with	0.431
LEPR	TMEM18	interacts_with	0.505
LHCGR	MC4R	interacts_with	0.513
LINGO2	LRP1B	interacts_with	0.477
LINGO2	NEGR1	interacts_with	0.537
LINGO2	NRXN3	interacts_with	0.504
LINGO2	POC5	interacts_with	0.58
LINGO2	SEC16B	interacts_with	0.576
LINGO2	SKOR1	interacts_with	0.431
LINGO2	TFAP2B	interacts_with	0.47
LINGO2	TMEM18	interacts_with	0.506
LMX1B	PAX2	interacts_with	0.882
LRFN2	NTNG1	interacts_with	0.496
LRFN5	MDGA2	interacts_with	0.46
LRFN5	NEGR1	interacts_with	0.505
LRFN5	NTNG1	interacts_with	0.486
LRFN5	RBFOX1	interacts_with	0.42
LRP1B	MACROD2	interacts_with	0.452
LRP1B	NRXN3	interacts_with	0.419
LRP1B	PTPRT	interacts_with	0.495
LRP1B	RET	interacts_with	0.434
LRRC37A	SPDYE5	interacts_with	0.61
MACROD2	RBFOX1	interacts_with	0.539
MACROD2	TCF7L2	interacts_with	0.409
MAD1L1	SNX19	interacts_with	0.439
MAD1L1	TSNARE1	interacts_with	0.67
MAD1L1	ZFHX3	interacts_with	0.432
MAD1L1	ZNF804A	interacts_with	0.497
MAGI2	NLGN1	interacts_with	0.893
MAGI2	PDS5B	interacts_with	0.444
MAPK3	MEF2C	interacts_with	0.547
MAPK3	PPARG	interacts_with	0.67
MAPK3	PPP3CA	interacts_with	0.534
MAPK3	PXDN	interacts_with	0.848
MAPK3	RET	interacts_with	0.498
MAPK3	RPS6KA5	interacts_with	0.929
MAPK3	RPTOR	interacts_with	0.745
MC4R	NEGR1	interacts_with	0.845
MC4R	NPC1	interacts_with	0.418
MC4R	NRXN3	interacts_with	0.533
MC4R	NTRK2	interacts_with	0.705
MC4R	PCSK1	interacts_with	0.853
MC4R	PCSK2	interacts_with	0.41
MC4R	PPARG	interacts_with	0.516
MC4R	RALY	interacts_with	0.524
MC4R	SEC16B	interacts_with	0.823
MC4R	TCF7L2	interacts_with	0.571
MC4R	TFAP2B	interacts_with	0.544
MC4R	TMEM18	interacts_with	0.928
MDGA2	NLGN1	interacts_with	0.788
MDGA2	RGS17	interacts_with	0.423
MEF2C	RBFOX1	interacts_with	0.533
MEF2C	TCF4	interacts_with	0.766
MEF2C	TMEM161B	interacts_with	0.62
MEF2C	ZEB2	interacts_with	0.471
MEF2C	ZFPM2	interacts_with	0.672
MGA	PDS5B	interacts_with	0.402
MOV10	PRMT6	interacts_with	0.421
MOV10	RALY	interacts_with	0.511
MOV10	TNRC6B	interacts_with	0.988
MRAS	PPP1CB	interacts_with	0.885
MRAS	PRKCE	interacts_with	0.917
MRAS	RASA2	interacts_with	0.942
MRAS	RASGRF1	interacts_with	0.929
NEGR1	NLGN1	interacts_with	0.407
NEGR1	NPC1	interacts_with	0.416
NEGR1	NRXN3	interacts_with	0.641
NEGR1	PCSK1	interacts_with	0.638
NEGR1	POC5	interacts_with	0.476
NEGR1	SEC16B	interacts_with	0.768
NEGR1	TFAP2B	interacts_with	0.529
NEGR1	TMEM161B	interacts_with	0.401
NEGR1	TMEM18	interacts_with	0.932
NFIL3	RORA	interacts_with	0.909
NLGN1	NRXN3	interacts_with	0.964
NLGN1	NTNG1	interacts_with	0.454
NLGN1	NTRK2	interacts_with	0.534
NLGN1	RBFOX1	interacts_with	0.436
NOL4	SHTN1	interacts_with	0.4
NPC1	PCSK1	interacts_with	0.531
NPC1	RMC1	interacts_with	0.422
NRXN3	POC5	interacts_with	0.435
NRXN3	RBFOX1	interacts_with	0.445
NRXN3	SCN2A	interacts_with	0.4
NRXN3	SEC16B	interacts_with	0.571
NRXN3	TFAP2B	interacts_with	0.527
NRXN3	TMEM18	interacts_with	0.583
NT5C2	PDE1C	interacts_with	0.65
NT5C2	PDE4B	interacts_with	0.669
NTNG1	NTRK2	interacts_with	0.487
NTRK2	RAB27B	interacts_with	0.415
NTRK2	RET	interacts_with	0.564
NTRK2	SCN1A	interacts_with	0.464
NTRK2	SLC6A1	interacts_with	0.535
NTRK2	TMEM161B	interacts_with	0.422
NUCKS1	POC5	interacts_with	0.4
ONECUT1	PKHD1	interacts_with	0.517
