source	target	interaction	weight
IKZF1	IL7R	interacts_with	0.8
IKZF1	JAK1	interacts_with	0.472
IKZF1	MYC	interacts_with	0.714
IKZF1	SH2B3	interacts_with	0.604
IKZF1	SLAMF7	interacts_with	0.43
IKZF1	STAT3	interacts_with	0.456
IKZF1	STAT4	interacts_with	0.434
IKZF1	TAGAP	interacts_with	0.451
IKZF1	TCF7	interacts_with	0.666
IL12A	IL12B	interacts_with	0.999
IL12A	IL2RA	interacts_with	0.672
IL12A	IL7R	interacts_with	0.658
IL12A	JAK1	interacts_with	0.546
IL12A	STAT3	interacts_with	0.561
IL12A	STAT4	interacts_with	0.771
IL12B	IL2RA	interacts_with	0.828
IL12B	IL7R	interacts_with	0.667
IL12B	JAK1	interacts_with	0.555
IL12B	STAT3	interacts_with	0.627
IL12B	STAT4	interacts_with	0.66
IL2RA	IL7R	interacts_with	0.914
IL2RA	JAK1	interacts_with	0.978
IL2RA	MYC	interacts_with	0.417
IL2RA	RBM17	interacts_with	0.63
IL2RA	SH2B3	interacts_with	0.418
IL2RA	STAT3	interacts_with	0.659
IL2RA	STAT4	interacts_with	0.564
IL2RA	TAGAP	interacts_with	0.408
IL2RA	TCF7	interacts_with	0.508
IL2RA	TNFRSF1A	interacts_with	0.763
IL7R	JAK1	interacts_with	0.994
IL7R	MAF	interacts_with	0.401
IL7R	MYC	interacts_with	0.641
IL7R	RGS1	interacts_with	0.408
IL7R	SH2B3	interacts_with	0.445
IL7R	STAT3	interacts_with	0.746
IL7R	STAT4	interacts_with	0.543
IL7R	TCF7	interacts_with	0.695
IL7R	TNFRSF1A	interacts_with	0.442
IRF5	JAK1	interacts_with	0.435
IRF5	STAT3	interacts_with	0.487
IRF5	STAT4	interacts_with	0.863
IRF5	TRAF3	interacts_with	0.673
JAK1	MYC	interacts_with	0.654
JAK1	RNASEL	interacts_with	0.521
JAK1	SH2B3	interacts_with	0.496
JAK1	STAT3	interacts_with	0.999
JAK1	STAT4	interacts_with	0.988
JAK1	TNFRSF1A	interacts_with	0.704
JAK1	TRAF3	interacts_with	0.484
MAF	MYC	interacts_with	0.506
MAF	STAT3	interacts_with	0.585
MAF	STAT4	interacts_with	0.464
MAF	TCF7	interacts_with	0.421
MALT1	TRAF3	interacts_with	0.65
MYC	PHGDH	interacts_with	0.782
MYC	SAE1	interacts_with	0.493
MYC	STAT3	interacts_with	0.985
MYC	TCF7	interacts_with	0.498
MYC	TGFA	interacts_with	0.577
MYC	TLE3	interacts_with	0.567
MYC	TNFRSF1A	interacts_with	0.629
MYC	TRAF3	interacts_with	0.439
PEX13	PUS10	interacts_with	0.556
PEX13	ULK4	interacts_with	0.441
PHGDH	TNPO1	interacts_with	0.914
PTGER4	STAT3	interacts_with	0.425
PUS10	TAGAP	interacts_with	0.531
RANBP6	TNPO1	interacts_with	0.765
RGS1	RGS14	interacts_with	0.619
RGS1	SH2B3	interacts_with	0.604
RGS1	TAGAP	interacts_with	0.799
RNASEL	TRAF3	interacts_with	0.456
SH2B3	TAGAP	interacts_with	0.812
SH2B3	ULK4	interacts_with	0.421
SP140	STAT4	interacts_with	0.413
STAT3	STAT4	interacts_with	0.973
STAT3	TCF7	interacts_with	0.431
STAT3	TGFA	interacts_with	0.714
STAT3	TNFRSF1A	interacts_with	0.829
STAT3	TRAF3	interacts_with	0.435
TCF7	TLE3	interacts_with	0.743
TGFA	TNFSF14	interacts_with	0.489
TNFRSF1A	TNFSF14	interacts_with	0.445
TNFRSF1A	TRAF3	interacts_with	0.977
TNFSF14	TRAF3	interacts_with	0.713
TRAF3	TRIM14	interacts_with	0.463
