source	target	interaction	weight
CSMD1	KCNIP4	interacts_with	0.465
CSMD1	PCLO	interacts_with	0.495
CSMD1	PTPRD	interacts_with	0.556
CSMD1	RBFOX1	interacts_with	0.441
CSMD1	SGCZ	interacts_with	0.424
CSMD1	ZFHX4	interacts_with	0.466
CSMD1	ZNF804A	interacts_with	0.61
CSMD3	FAT4	interacts_with	0.574
CSMD3	PCLO	interacts_with	0.67
CSMD3	PTPRD	interacts_with	0.418
CSMD3	ZFHX4	interacts_with	0.664
CTSC	FURIN	interacts_with	0.501
CTSC	GRIA1	interacts_with	0.509
DCC	PTPRD	interacts_with	0.411
DCC	UNC5D	interacts_with	0.938
DIAPH3	KIF18A	interacts_with	0.501
DIAPH3	RHOD	interacts_with	0.777
DNAJC13	SNCA	interacts_with	0.581
DNM1	GNAO1	interacts_with	0.479
DNM1	GRIK2	interacts_with	0.428
DNM1	OPA1	interacts_with	0.435
DNM1	SNCA	interacts_with	0.429
DNMT1	KDM4B	interacts_with	0.629
DNMT1	MBD2	interacts_with	0.983
DNMT1	MEIS1	interacts_with	0.41
DNMT1	PAX6	interacts_with	0.77
DNMT1	RBFOX1	interacts_with	0.424
DNMT1	SOX2	interacts_with	0.602
DNMT1	TET2	interacts_with	0.874
EFNA5	EPHA7	interacts_with	0.999
EFNA5	GRIK2	interacts_with	0.505
EFNA5	IGF1	interacts_with	0.534
EFNA5	MDGA1	interacts_with	0.428
EFNA5	NLGN1	interacts_with	0.409
EFNA5	OTX2	interacts_with	0.515
EFNA5	PAX5	interacts_with	0.465
EFNA5	UNC5D	interacts_with	0.428
ELAVL2	PTBP2	interacts_with	0.417
ELAVL2	RBFOX1	interacts_with	0.691
EPHA7	SOX2	interacts_with	0.486
ETV5	FTO	interacts_with	0.475
ETV5	NEGR1	interacts_with	0.601
ETV5	PAX8	interacts_with	0.462
ETV5	SPRY4	interacts_with	0.638
FANCL	GPRC5B	interacts_with	0.625
FAT4	PCLO	interacts_with	0.542
FAT4	ZFHX4	interacts_with	0.572
FGF18	IGF1	interacts_with	0.797
FGF18	OTX2	interacts_with	0.439
FGF18	PAX6	interacts_with	0.516
FGF18	SOX2	interacts_with	0.594
FGF18	SPRY4	interacts_with	0.412
FLNB	FURIN	interacts_with	0.424
FLNB	KCND2	interacts_with	0.732
FLNB	LIN28B	interacts_with	0.553
FOXP1	FOXP2	interacts_with	0.897
FOXP1	PAX5	interacts_with	0.5
FOXP1	PAX6	interacts_with	0.556
FOXP1	PRDM1	interacts_with	0.527
FOXP1	SOX2	interacts_with	0.893
FOXP2	NPAS3	interacts_with	0.503
FOXP2	PAX6	interacts_with	0.601
FOXP2	SOX2	interacts_with	0.401
FTO	GIPR	interacts_with	0.505
FTO	IRX1	interacts_with	0.659
FTO	LRPPRC	interacts_with	0.626
FTO	NEGR1	interacts_with	0.86
FTO	NRXN3	interacts_with	0.52
FTO	SDC3	interacts_with	0.448
FTO	TCF7L2	interacts_with	0.768
FURIN	RSPO3	interacts_with	0.739
GABRB2	GRIA1	interacts_with	0.478
GABRB2	KCND2	interacts_with	0.402
GABRB2	KCNK3	interacts_with	0.443
GABRB2	PLCL1	interacts_with	0.909
GABRB2	ZNF804A	interacts_with	0.523
GALNT2	MUC13	interacts_with	0.604
GALNTL6	HS6ST3	interacts_with	0.467
GALNTL6	MUC13	interacts_with	0.409
GALNTL6	SORCS1	interacts_with	0.433
GAPVD1	MON1B	interacts_with	0.657
GAPVD1	UBR5	interacts_with	0.467
GFI1	MEIS1	interacts_with	0.531
GFI1	PAX5	interacts_with	0.409
GFI1	PAX6	interacts_with	0.42
GIPR	NEGR1	interacts_with	0.43
GIPR	TCF7L2	interacts_with	0.802
GNAO1	GRIK2	interacts_with	0.52
GNAO1	PDZRN4	interacts_with	0.463
GNAO1	PTPRD	interacts_with	0.41
GNAO1	RGS16	interacts_with	0.993
GPC6	HS6ST3	interacts_with	0.682
GPC6	PTPRD	interacts_with	0.581
GPC6	SDC3	interacts_with	0.673
GPRC5B	NEGR1	interacts_with	0.566
GPRC5B	SLC39A8	interacts_with	0.4
GRIA1	GRID1	interacts_with	0.476
GRIA1	GRIK2	interacts_with	0.751
GRIA1	KCND2	interacts_with	0.491
GRIA1	LRRTM4	interacts_with	0.476
GRIA1	NLGN1	interacts_with	0.633
GRIA1	NLGN4X	interacts_with	0.514
GRIA1	NPTXR	interacts_with	0.419
GRIA1	NRXN3	interacts_with	0.404
GRIA1	PTPRD	interacts_with	0.524
GRIA1	SHISA6	interacts_with	0.682
GRIA1	VWC2L	interacts_with	0.607
GRID1	NRXN3	interacts_with	0.467
GRIK2	NLGN1	interacts_with	0.628
GRIK2	NRXN3	interacts_with	0.505
GRIK2	PTPRD	interacts_with	0.53
GRIK2	SHISA6	interacts_with	0.602
GRIK2	SLC6A4	interacts_with	0.41
GRIK2	VWC2L	interacts_with	0.573
GTF2B	GTF2IRD2	interacts_with	0.425
HEXIM1	NPM1	interacts_with	0.503
HEXIM1	PSPC1	interacts_with	0.65
HNF4G	MUC13	interacts_with	0.4
HS6ST3	SDC3	interacts_with	0.485
HS6ST3	SORCS1	interacts_with	0.43
IFT88	RCC1L	interacts_with	0.407
IFT88	TRAF3IP1	interacts_with	0.993
IGF1	PAX6	interacts_with	0.427
IGF1	SNCA	interacts_with	0.4
IGF1	SOX2	interacts_with	0.512
IL13RA1	TRAF3IP1	interacts_with	0.706
IMMP2L	NLGN4X	interacts_with	0.478
IMMP2L	TMEM161B	interacts_with	0.45
IPO9	NPM1	interacts_with	0.402
IRX1	KCND2	interacts_with	0.839
IRX1	OTX2	interacts_with	0.444
IRX1	PAX6	interacts_with	0.425
KCNA3	KCNK3	interacts_with	0.491
KCND2	KCNIP4	interacts_with	0.949
KCND2	KCNK3	interacts_with	0.543
KDM4B	PHF2	interacts_with	0.512
KIF18A	KIF2A	interacts_with	0.884
KLF7	SOX2	interacts_with	0.486
LHX8	SIX3	interacts_with	0.411
LIN28B	PRDM1	interacts_with	0.573
LIN28B	SOX2	interacts_with	0.74
LRMDA	NPAS3	interacts_with	0.406
LRMDA	TYR	interacts_with	0.605
LRPPRC	OPA1	interacts_with	0.409
LRRTM4	MEIS1	interacts_with	0.407
LRRTM4	NLGN1	interacts_with	0.514
LRRTM4	NRXN3	interacts_with	0.739
LSAMP	NEGR1	interacts_with	0.41
LSAMP	NLGN1	interacts_with	0.43
LSAMP	NPAS3	interacts_with	0.459
MAD1L1	VRK1	interacts_with	0.609
MAD1L1	ZNF804A	interacts_with	0.497
MBD2	SALL1	interacts_with	0.516
MBD2	ZMYND8	interacts_with	0.551
MDGA1	NLGN1	interacts_with	0.676
MDGA1	NLGN4X	interacts_with	0.613
MECOM	MEIS1	interacts_with	0.6
MECOM	MLLT10	interacts_with	0.418
MECOM	NPM1	interacts_with	0.478
MECOM	PAX8	interacts_with	0.572
MECOM	SETBP1	interacts_with	0.697
MECOM	SOX2	interacts_with	0.46
MEIS1	MLLT10	interacts_with	0.659
MEIS1	NPM1	interacts_with	0.441
MEIS1	OTX2	interacts_with	0.529
MEIS1	PAX6	interacts_with	0.761
MEIS1	PTPRD	interacts_with	0.519
MEIS1	SOX2	interacts_with	0.462
MEIS1	TET2	interacts_with	0.432
MEIS1	TOX3	interacts_with	0.46
MLLT10	NPM1	interacts_with	0.435
MUC13	OLFM4	interacts_with	0.406
NCAM1	NLGN1	interacts_with	0.647
NCAM1	NLGN4X	interacts_with	0.512
NCAM1	NPM1	interacts_with	0.401
NCAM1	NRXN3	interacts_with	0.538
NCAM1	PAX5	interacts_with	0.582
NCAM1	PAX6	interacts_with	0.535
NCAM1	PAX8	interacts_with	0.446
NCAM1	PRDM1	interacts_with	0.53
NCAM1	SOX2	interacts_with	0.549
NCAM1	TNC	interacts_with	0.483
NEGR1	NLGN1	interacts_with	0.407
NEGR1	NRXN3	interacts_with	0.641
NEGR1	SDC3	interacts_with	0.569
NEGR1	SORCS3	interacts_with	0.471
NEGR1	TMEM161B	interacts_with	0.401
NEK11	NPM1	interacts_with	0.43
NLGN1	NLGN4X	interacts_with	0.548
NLGN1	NRXN3	interacts_with	0.964
NLGN1	PTPRD	interacts_with	0.451
NLGN1	RBFOX1	interacts_with	0.436
NLGN4X	NRXN3	interacts_with	0.859
NLGN4X	RBFOX1	interacts_with	0.425
NOL4L	PAX5	interacts_with	0.577
NPAS3	RBFOX1	interacts_with	0.524
NPAS3	TENM3	interacts_with	0.464
NPM1	RASGEF1A	interacts_with	0.428
NPM1	RCC1L	interacts_with	0.421
NPM1	SETBP1	interacts_with	0.626
NPM1	SND1	interacts_with	0.429
NPM1	SOX2	interacts_with	0.451
NPM1	TET2	interacts_with	0.776
NPM1	VRK1	interacts_with	0.417
NPM1	ZMYND8	interacts_with	0.447
NRXN3	PTPRD	interacts_with	0.427
NRXN3	RBFOX1	interacts_with	0.445
NRXN3	SLC6A4	interacts_with	0.443
OLFM4	TMEM161B	interacts_with	0.497
OSBP2	SNCA	interacts_with	0.484
OTX2	PAX6	interacts_with	0.479
OTX2	PRDM1	interacts_with	0.545
OTX2	SALL1	interacts_with	0.41
OTX2	SIX3	interacts_with	0.878
OTX2	SOX2	interacts_with	0.914
OTX2	TYR	interacts_with	0.46
PAM	TYR	interacts_with	0.475
PATJ	PLCL1	interacts_with	0.471
PAX5	PAX6	interacts_with	0.438
PAX5	PAX8	interacts_with	0.555
PAX5	PRDM1	interacts_with	0.907
PAX6	PAX8	interacts_with	0.465
PAX6	SIX3	interacts_with	0.951
PAX6	SOX2	interacts_with	0.977
PAX6	TCF7L2	interacts_with	0.424
PAX6	TYR	interacts_with	0.497
PAX8	SALL1	interacts_with	0.454
PAX8	SOX2	interacts_with	0.411
PCDH9	SORCS3	interacts_with	0.432
PCDH9	UNC5D	interacts_with	0.456
PCLO	ZFHX4	interacts_with	0.537
PDE11A	PDE2A	interacts_with	0.491
PDE4B	TRAF3IP1	interacts_with	0.723
PDE4B	ZNF804A	interacts_with	0.417
PPP3CA	SETBP1	interacts_with	0.621
PRDM1	SOX2	interacts_with	0.486
PRIM1	TERF1	interacts_with	0.55
PRIM1	VRK1	interacts_with	0.483
PSPC1	TET2	interacts_with	0.597
PTBP2	RBFOX1	interacts_with	0.62
PTBP2	SOX2	interacts_with	0.419
PTPRD	RBFOX1	interacts_with	0.484
PTPRD	TENM3	interacts_with	0.43
PTPRD	TOX3	interacts_with	0.571
R3HDM1	ZRANB3	interacts_with	0.528
RASGEF1A	RASGRP1	interacts_with	0.629
RBFOX1	SHISA6	interacts_with	0.456
RBFOX1	SOX2	interacts_with	0.439
RBFOX1	TCF7L2	interacts_with	0.426
RSPO3	TCF7L2	interacts_with	0.414
SALL1	SOX2	interacts_with	0.891
SALL1	TERF1	interacts_with	0.835
SALL1	TOX3	interacts_with	0.509
SDC3	TNC	interacts_with	0.728
SETBP1	TET2	interacts_with	0.748
SGCZ	SNTG1	interacts_with	0.697
SHISA6	VWC2L	interacts_with	0.636
SIM1	SIX3	interacts_with	0.401
SIX3	SOX2	interacts_with	0.615
SLC6A4	SNCA	interacts_with	0.692
SLC6A4	SNTG1	interacts_with	0.4
SLC6A4	ZNF804A	interacts_with	0.48
SOX2	TCF12	interacts_with	0.691
SOX2	TCF4	interacts_with	0.757
SOX2	TET2	interacts_with	0.464
SOX2	TYR	interacts_with	0.407
SOX2	UBR5	interacts_with	0.58
SOX2	VRK1	interacts_with	0.589
SOX2	ZFHX4	interacts_with	0.437
TCF12	TCF4	interacts_with	0.992
TCF4	TCF7L2	interacts_with	0.852
TCF4	ZNF804A	interacts_with	0.439
TCF7L2	ZIC4	interacts_with	0.407
